respondent_id,Q1_age_group,Q2_gender,Q3_city_tier,Q4_occupation,Q5_monthly_income,Q6_act_gym,Q6_act_yoga,Q6_act_running,Q6_act_cycling,Q6_act_swimming,Q6_act_team_sports,Q6_act_outdoor,Q6_act_home_workout,Q6_act_none,Q7_workout_days_per_week,Q8_workout_location,Q9_goal_weight_loss,Q9_goal_muscle_building,Q9_goal_endurance,Q9_goal_flexibility,Q9_goal_mental_wellness,Q9_goal_recreational,Q9_goal_competitive,Q9_goal_general_health,Q10_influencer_affinity,Q11_current_monthly_spend_inr,Q12_shop_brand_app,Q12_shop_myntra_ajio,Q12_shop_amazon_flipkart,Q12_shop_brand_website,Q12_shop_physical_store,Q12_shop_social_commerce,Q12_shop_local_unbranded,Q13_factor_price,Q13_factor_brand_rep,Q13_factor_fabric_quality,Q13_factor_style,Q13_factor_sustainability,Q13_factor_influencer,Q13_factor_peer_rec,Q13_factor_loyalty_rewards,Q13_factor_size_avail,Q14_purchase_frequency,Q15_brand_nike,Q15_brand_adidas,Q15_brand_puma,Q15_brand_decathlon,Q15_brand_hrx_reebok,Q15_brand_indian_d2c,Q15_brand_unbranded,Q15_brand_none,Q16_feat_personalised_rec,Q16_feat_browse_purchase,Q16_feat_loyalty_rewards,Q16_feat_sustainability_info,Q16_feat_outfit_builder,Q16_feat_size_virtual_tryon,Q16_feat_order_tracking,Q16_feat_community_features,Q16_feat_flash_sales,Q16_feat_brand_collab,Q17_sustainability_importance,Q18_community_challenge_likelihood,Q19_flash_sale_likelihood,Q20_virtual_tryon_importance,Q21_prod_performance_activewear,Q21_prod_casual_athleisure,Q21_prod_sports_footwear,Q21_prod_accessories,Q21_prod_yoga_wellness,Q21_prod_swimwear,Q21_prod_outdoor_gear,Q22_brand_app_usage,Q24_wtp_monthly_inr,Q25_app_download_intent,persona_label,flag_q6_none_corrected,flag_q9_no_goals,flag_q11_luxury_outlier,Q11_winsorized,Q11_log,flag_q24_skeptic_outlier,Q24_winsorized,Q24_log,flag_q25_label_corrected,data_quality_flag_count,Q1_age_group_enc,Q5_monthly_income_enc,Q7_workout_days_enc,Q14_purchase_frequency_enc,Q25_intent_enc
1158,18-22,Male,Tier_3,Student,80k-100k,1,0,0,1,0,0,0,1,0,5-7_days,Sports_club,0,1,1,0,0,0,0,1,Yes_occasional,4191,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,Yearly,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,5,3,4,3,1,1,1,1,0,1,0,Uses_regularly,4505,No,Serious_Athlete,0,0,0,4191.0,8.340933226000878,0,4505.0,8.41316512099219,0,0,1,5,3,1.0,0
1159,33-35,Male,Metro,Student,20k-40k,0,0,0,1,0,1,1,0,0,3-4_days,Commercial_gym,0,1,1,0,1,0,0,0,Yes_influences_purchases,2846,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,Monthly_or_more,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,2,2,0,1,0,1,1,0,1,Prefers_3rd_party,2768,Yes,Casual_Gym_Goer,0,0,0,2846.0,7.954021087278037,0,2768.0,7.926241523170962,0,0,4,2,2,,2
1160,23-27,Male,Metro,Salaried_Private,20k-40k,1,0,1,0,0,1,0,1,0,3-4_days,Home,0,0,1,0,1,0,0,1,No,2249,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,Every_6_months,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,4,5,1,3,0,0,1,1,1,1,1,Uses_regularly,3921,Yes,Outdoor_Enthusiast,0,0,0,2249.0,7.718685495198466,0,3921.0,8.274357006756292,0,0,2,2,2,,2
1161,33-35,Prefer_not_to_say,Tier_1,Salaried_Private,20k-40k,1,0,1,0,0,0,0,1,0,5-7_days,Commercial_gym,1,1,0,0,0,0,0,1,No,202,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,Every_2-3_months,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,4,3,4,4,1,0,1,0,0,1,1,Installed_rarely,291,Yes,Serious_Athlete,0,0,0,202.0,5.313205979041787,1,291.0,5.676753802268282,0,1,4,2,3,2.0,2
1162,33-35,Female,Metro,Freelancer,60k-80k,1,0,0,0,0,0,0,0,0,3-4_days,Home,0,0,0,0,1,0,1,1,No,2854,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,Monthly_or_more,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,3,3,1,1,1,1,0,0,0,Uses_regularly,3701,Yes,Fashion_First,0,0,0,2854.0,7.956827122090111,0,3701.0,8.216628493133443,0,0,4,4,2,,2
1163,23-27,Male,Tier_1,Salaried_Public,20k-40k,0,0,1,0,0,0,1,1,0,3-4_days,Home,0,1,1,0,0,1,0,1,Yes_occasional,2219,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,Every_2-3_months,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,4,4,2,1,1,1,1,1,0,0,1,Installed_rarely,2406,Yes,Outdoor_Enthusiast,0,0,0,2219.0,7.705262474866325,0,2406.0,7.786136437783072,0,0,2,2,2,2.0,2
1164,28-32,Male,Tier_2,Salaried_Private,Above_100k,1,1,1,1,1,1,0,0,0,5-7_days,Commercial_gym,0,1,1,0,0,0,0,1,No,7961,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,Every_2-3_months,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,4,4,3,5,0,0,1,1,0,0,1,Uses_regularly,8479,Yes,Serious_Athlete,0,0,0,7961.0,8.982435503560263,0,8479.0,9.045465728785949,0,0,3,6,3,2.0,2
1165,28-32,Male,Tier_3,Salaried_Private,80k-100k,1,0,1,0,1,1,1,1,0,3-4_days,Home,0,1,1,0,0,0,0,1,Yes_influences_purchases,9029,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,Every_2-3_months,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,4,3,2,3,1,0,0,0,1,1,0,Uses_regularly,12450,Yes,Serious_Athlete,0,0,1,9029.0,9.108307646411031,0,12450.0,9.429556219952412,0,1,3,5,2,2.0,2
1166,23-27,Female,Tier_1,Student,20k-40k,0,0,0,0,0,1,0,0,0,3-4_days,Outdoors,1,0,0,0,1,0,1,1,Yes_occasional,395,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,Monthly_or_more,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,4,4,3,5,1,0,1,1,0,0,0,Prefers_3rd_party,188,No,Budget_Student,0,0,0,395.0,5.981414211254481,1,283.85,5.241747015059643,0,1,2,2,2,,0
1167,18-22,Male,Tier_2,Salaried_Public,Below_20k,1,1,1,0,1,1,1,0,0,3-4_days,Outdoors,0,1,0,0,0,0,0,0,Yes_occasional,1337,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,Every_2-3_months,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,5,4,4,1,1,1,1,1,1,0,1,Installed_rarely,1322,Yes,Outdoor_Enthusiast,0,0,0,1337.0,7.198931240688173,0,1322.0,7.187657164114956,0,0,1,1,2,2.0,2
1168,18-22,Female,Metro,Student,80k-100k,1,1,0,0,0,0,0,0,0,0_days,Home,1,0,0,0,1,1,0,0,Yes_occasional,3774,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,Every_2-3_months,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,4,4,3,1,1,1,1,1,0,0,Installed_rarely,4083,No,Fashion_First,0,0,0,3774.0,8.236155661683124,0,4083.0,8.314832179284556,0,0,1,5,0,2.0,0
1169,18-22,Male,Tier_1,Salaried_Private,60k-80k,0,0,1,1,0,1,0,0,0,3-4_days,Outdoors,1,1,1,0,1,0,1,0,Yes_occasional,3721,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,Rarely,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,5,5,1,2,1,0,1,1,0,1,1,Installed_rarely,4691,Maybe,Outdoor_Enthusiast,0,0,0,3721.0,8.222016437202196,0,4691.0,8.453614209773367,1,1,1,4,2,,1
1170,28-32,Male,Metro,Salaried_Private,80k-100k,1,1,1,1,0,0,1,1,0,5-7_days,Commercial_gym,1,1,0,0,1,0,0,0,Yes_influences_purchases,4914,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,Every_2-3_months,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,4,3,3,3,1,1,1,1,0,0,1,Prefers_3rd_party,4692,No,Serious_Athlete,0,0,0,4914.0,8.500047032581268,0,4692.0,8.453827315794417,0,0,3,5,3,2.0,0
1171,33-35,Female,Tier_1,Student,Below_20k,0,0,0,1,0,0,0,0,0,3-4_days,Home,0,1,0,0,0,0,0,1,Yes_occasional,10183,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,Rarely,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,3,4,3,3,0,0,0,1,0,1,0,Installed_rarely,254,Maybe,Casual_Gym_Goer,0,0,1,10183.0,9.228573140237243,1,283.85,5.541263545158426,0,2,4,1,2,,1
1172,28-32,Female,Tier_1,Salaried_Public,60k-80k,1,0,0,1,0,1,1,0,0,3-4_days,Outdoors,0,1,1,1,1,1,1,1,No,5614,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,Monthly_or_more,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,4,3,2,1,1,0,1,0,0,0,1,Uses_regularly,7724,Yes,Outdoor_Enthusiast,0,0,0,5614.0,8.633196867172543,0,7724.0,8.952217101765946,0,0,3,4,2,,2
1173,28-32,Female,Tier_1,Student,60k-80k,0,0,1,0,0,1,1,0,0,3-4_days,Commercial_gym,0,1,1,1,1,0,1,1,Yes_occasional,1134,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,Every_6_months,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,3,4,3,3,1,1,0,0,1,0,1,Prefers_3rd_party,1760,No,Casual_Gym_Goer,0,0,0,1134.0,7.034387929915503,0,1760.0,7.473637108496206,0,0,3,4,2,,0
1174,33-35,Male,Tier_2,Salaried_Private,Above_100k,0,1,0,0,1,0,1,0,0,3-4_days,Outdoors,1,0,1,1,1,1,0,1,No,11397,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,Every_6_months,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,2,3,2,2,0,1,1,1,1,1,1,Installed_rarely,13025,Yes,Outdoor_Enthusiast,0,0,1,11397.0,9.341193180394946,0,13025.0,9.474702639106347,0,1,4,6,2,,2
1175,23-27,Male,Metro,Freelancer,40k-60k,1,1,1,0,0,0,0,1,0,0_days,Outdoors,0,0,1,0,1,0,0,0,Yes_occasional,6696,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,Monthly_or_more,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,4,5,5,5,0,1,1,0,0,0,0,Prefers_3rd_party,6038,Yes,Fashion_First,0,0,0,6696.0,8.80941494391005,0,6038.0,8.705993714307901,0,0,2,3,0,,2
1176,18-22,Male,Metro,Other,40k-60k,1,1,0,1,1,0,1,1,0,3-4_days,Outdoors,0,0,1,1,0,1,0,1,Yes_influences_purchases,1998,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,Every_6_months,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,5,4,3,2,1,1,1,0,0,1,1,Prefers_3rd_party,2279,Yes,Outdoor_Enthusiast,0,0,0,1998.0,7.6004023345004,0,2279.0,7.731930721948486,0,0,1,3,2,,2
1177,28-32,Male,Metro,Salaried_Private,40k-60k,0,0,0,0,0,0,0,1,0,3-4_days,Sports_club,0,0,0,0,1,0,0,0,Yes_occasional,4366,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,Every_6_months,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,4,2,4,5,1,1,1,1,1,0,0,Installed_rarely,4363,Yes,Fashion_First,0,0,0,4366.0,8.381831553485561,0,4363.0,8.381144346952961,0,0,3,3,2,,2
1178,23-27,Male,Tier_3,Salaried_Private,60k-80k,0,0,0,1,0,0,0,1,0,5-7_days,Commercial_gym,1,1,0,0,0,1,0,1,Yes_occasional,4185,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,Every_2-3_months,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,4,3,4,4,1,1,1,1,1,1,1,Prefers_3rd_party,4170,No,Casual_Gym_Goer,0,0,0,4185.0,8.339500903005945,0,4170.0,8.335911094196945,0,0,2,4,3,2.0,0
1179,18-22,Male,Tier_2,Salaried_Public,80k-100k,1,0,1,0,0,1,1,1,0,3-4_days,Commercial_gym,0,0,0,0,1,1,0,0,Yes_influences_purchases,5179,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,Monthly_or_more,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,5,3,3,3,1,1,0,1,0,1,0,Installed_rarely,8152,Yes,Casual_Gym_Goer,0,0,0,5179.0,8.55256033525353,0,8152.0,9.006141236662911,0,0,1,5,2,,2
1180,23-27,Male,Metro,Student,40k-60k,0,1,0,0,0,1,0,1,0,3-4_days,Sports_club,0,1,1,1,0,0,0,1,Yes_influences_purchases,1530,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,Every_2-3_months,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,3,4,4,3,0,1,1,1,1,0,0,No_mobile_shopping,1771,Maybe,Casual_Gym_Goer,0,0,0,1530.0,7.333676395657684,0,1771.0,7.4798641311650265,0,0,2,3,2,2.0,1
1181,33-35,Female,Metro,Salaried_Private,20k-40k,0,0,1,0,1,1,1,1,0,3-4_days,Outdoors,0,0,0,0,1,1,0,0,Yes_occasional,1244,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,Monthly_or_more,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,4,5,1,4,1,1,1,1,0,1,1,Prefers_3rd_party,1624,Yes,Outdoor_Enthusiast,0,0,0,1244.0,7.126890808898808,0,1624.0,7.393263094763838,0,0,4,2,2,,2
1182,23-27,Male,Metro,Student,Below_20k,0,0,1,1,0,1,0,0,0,5-7_days,Commercial_gym,0,1,0,0,0,1,0,0,Yes_influences_purchases,1416,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,Yearly,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,4,4,2,3,1,0,1,0,1,1,0,Prefers_3rd_party,1630,Maybe,Serious_Athlete,0,0,0,1416.0,7.256297239690681,0,1630.0,7.396948602621014,1,1,2,1,3,1.0,1
1183,23-27,Male,Tier_1,Salaried_Private,60k-80k,1,0,0,1,1,1,0,0,0,3-4_days,Home,0,1,1,0,0,1,0,0,Yes_influences_purchases,4066,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,Every_2-3_months,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,3,4,2,5,0,1,0,1,0,0,1,Uses_regularly,5703,Yes,Serious_Athlete,0,0,0,4066.0,8.310660905907225,0,5703.0,8.648922962094131,0,0,2,4,2,2.0,2
1184,23-27,Female,Metro,Other,80k-100k,1,1,1,1,0,0,1,0,0,3-4_days,Sports_club,0,1,1,1,0,0,1,0,No,3201,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,Yearly,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,4,3,3,4,1,1,1,1,1,0,0,No_mobile_shopping,3433,No,Serious_Athlete,0,0,0,3201.0,8.07153089355666,0,3433.0,8.141481041457421,0,0,2,5,2,1.0,0
1185,18-22,Male,Metro,Salaried_Public,20k-40k,1,0,1,0,0,1,1,0,0,5-7_days,Commercial_gym,1,1,0,0,0,0,0,1,Yes_occasional,1918,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,Monthly_or_more,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,3,3,5,4,1,1,0,1,0,0,0,Installed_rarely,2414,Yes,Serious_Athlete,0,0,0,1918.0,7.5595594960077,0,2414.0,7.789454566086673,0,0,1,2,3,,2
1186,18-22,Female,Tier_1,Other,40k-60k,1,0,1,0,1,1,1,1,0,1-2_days,Outdoors,0,0,1,1,0,1,1,1,Yes_occasional,3507,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,Every_2-3_months,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,5,2,1,2,1,1,1,1,0,0,1,Prefers_3rd_party,3054,Yes,Outdoor_Enthusiast,0,0,0,3507.0,8.162801353492073,0,3054.0,8.024534871605695,0,0,1,3,1,2.0,2
1187,28-32,Male,Metro,Salaried_Private,80k-100k,0,0,0,1,0,1,0,1,0,5-7_days,Outdoors,0,1,0,0,0,0,0,1,No,6407,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,Every_2-3_months,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,4,4,3,5,1,1,0,1,1,0,1,Installed_rarely,10196,Maybe,Casual_Gym_Goer,0,0,0,6407.0,8.765302488748196,0,10196.0,9.229848838364227,0,0,3,5,3,2.0,1
1188,23-27,Female,Metro,Student,20k-40k,1,0,0,0,1,0,0,0,0,3-4_days,Dont_workout,0,0,1,0,1,1,0,0,Yes_influences_purchases,459,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,Every_6_months,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,3,4,4,1,1,0,1,0,1,0,Prefers_3rd_party,688,Yes,Budget_Student,0,0,0,459.0,6.131226489483141,0,688.0,6.535241271013659,0,0,2,2,2,,2
1189,18-22,Female,Metro,Salaried_Public,40k-60k,1,1,1,0,1,1,0,0,0,5-7_days,Sports_club,1,1,1,0,1,0,0,1,Yes_occasional,6917,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,Every_2-3_months,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,4,3,4,2,1,0,1,0,0,0,0,Prefers_3rd_party,6455,Maybe,Serious_Athlete,0,0,0,6917.0,8.841881989497114,0,6455.0,8.772765209949785,0,0,1,3,3,2.0,1
1190,18-22,Female,Tier_1,Salaried_Private,40k-60k,0,1,0,0,0,0,0,1,0,1-2_days,Commercial_gym,1,1,0,1,1,1,0,1,Yes_influences_purchases,1192,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,Rarely,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,2,3,4,3,1,1,1,0,1,0,0,Uses_regularly,1982,Yes,Fashion_First,0,0,0,1192.0,7.084226422097916,0,1982.0,7.592366128519796,0,0,1,3,1,,2
1191,18-22,Female,Tier_1,Salaried_Private,40k-60k,1,0,0,1,0,0,0,1,0,5-7_days,Home,1,0,1,0,0,1,0,1,Yes_influences_purchases,1157,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,Every_2-3_months,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,2,2,5,5,1,0,1,1,0,0,1,Prefers_3rd_party,1031,Yes,Casual_Gym_Goer,0,0,0,1157.0,7.05444965813294,0,1031.0,6.939253946041508,0,0,1,3,3,2.0,2
1192,18-22,Female,Metro,Salaried_Private,20k-40k,0,0,0,1,1,1,0,1,0,1-2_days,Commercial_gym,1,0,0,0,1,0,0,1,Yes_influences_purchases,431,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,Every_6_months,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,3,3,3,4,0,0,0,0,0,0,0,Prefers_3rd_party,494,No,Casual_Gym_Goer,0,0,0,431.0,6.068425588244111,0,494.0,6.20455776256869,0,0,1,2,1,,0
1193,18-22,Male,Tier_1,Student,20k-40k,1,0,1,0,0,1,1,1,0,3-4_days,Home,1,1,1,0,1,0,0,0,No,200,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,Rarely,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,3,5,4,4,0,0,1,1,0,0,0,Uses_regularly,241,No,Budget_Student,0,0,0,200.0,5.303304908059076,1,283.85,5.488937726156687,0,1,1,2,2,,0
1194,23-27,Female,Tier_1,Student,20k-40k,1,0,0,0,0,1,0,1,0,0_days,Home,0,1,0,0,0,1,0,0,Yes_occasional,1049,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,Every_6_months,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,4,4,4,3,1,1,0,0,1,0,0,No_mobile_shopping,1660,Maybe,Budget_Student,0,0,0,1049.0,6.956545443151569,0,1660.0,7.415175109613295,0,0,2,2,0,,1
1195,23-27,Female,Tier_2,Student,20k-40k,1,1,1,0,0,0,0,0,0,0_days,Commercial_gym,1,0,0,0,1,0,0,1,Yes_occasional,581,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,Every_2-3_months,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,2,2,3,5,1,1,1,0,0,0,0,No_mobile_shopping,687,Maybe,Budget_Student,0,0,0,581.0,6.366470447731438,0,687.0,6.5337888379333435,0,0,2,2,0,2.0,1
1196,23-27,Non_binary,Tier_3,Student,40k-60k,1,0,0,0,0,0,0,1,0,3-4_days,Home,1,1,0,0,0,0,0,1,Yes_occasional,2159,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,Every_2-3_months,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,4,2,4,1,1,1,1,0,1,0,0,Installed_rarely,3309,Yes,Casual_Gym_Goer,0,0,0,2159.0,7.67786350067821,0,3309.0,8.104703468371108,0,0,2,3,2,2.0,2
1197,23-27,Male,Metro,Salaried_Private,Below_20k,0,0,1,0,0,0,1,1,0,3-4_days,Commercial_gym,0,0,0,1,0,0,0,0,Yes_occasional,940,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,Every_6_months,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,4,4,2,4,0,1,1,1,1,0,0,Prefers_3rd_party,1244,Yes,Casual_Gym_Goer,0,0,0,940.0,6.846943139585379,0,1244.0,7.126890808898808,0,0,2,1,2,,2
1198,18-22,Male,Tier_2,Student,20k-40k,0,1,0,0,0,0,0,0,0,3-4_days,Online_virtual,0,1,0,1,0,0,0,1,Yes_occasional,1036,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,Every_6_months,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,3,3,4,4,1,0,1,1,0,0,1,Uses_regularly,1615,Yes,Fashion_First,0,0,0,1036.0,6.9440872082295275,0,1615.0,7.38770923908104,0,0,1,2,2,,2
1199,18-22,Female,Tier_1,Salaried_Private,20k-40k,1,0,0,1,0,0,0,0,0,3-4_days,Commercial_gym,0,1,0,0,1,0,0,0,Yes_occasional,504,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,Every_6_months,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,3,5,5,5,1,1,0,1,1,0,1,Prefers_3rd_party,607,Yes,Casual_Gym_Goer,0,0,0,504.0,6.22455842927536,0,607.0,6.410174881966167,0,0,1,2,2,,2
1200,33-35,Male,Tier_2,Salaried_Private,20k-40k,0,0,1,1,0,1,0,1,0,3-4_days,Commercial_gym,0,0,1,0,0,1,0,1,Yes_occasional,172,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,Yearly,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,3,4,2,3,1,1,1,0,0,0,1,Uses_regularly,251,Maybe,Outdoor_Enthusiast,0,0,0,172.0,5.153291594497779,1,283.85,5.529429087511423,0,1,4,2,2,1.0,1
1201,28-32,Male,Metro,Student,60k-80k,0,0,1,1,0,0,0,0,0,3-4_days,Home,1,1,0,1,1,0,0,0,Yes_influences_purchases,3333,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,Every_2-3_months,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,5,1,4,5,1,0,1,1,1,0,0,Prefers_3rd_party,4219,Yes,Fashion_First,0,0,0,3333.0,8.111928063310739,0,4219.0,8.347590407030058,0,0,3,4,2,2.0,2
1202,33-35,Male,Metro,Business_Owner,20k-40k,1,1,1,0,0,0,0,1,0,1-2_days,Outdoors,1,1,0,0,0,0,0,0,Yes_influences_purchases,2523,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,Every_2-3_months,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,3,2,5,5,1,1,0,0,0,0,0,Uses_regularly,3238,Yes,Fashion_First,0,0,0,2523.0,7.8336002236611035,0,3238.0,8.08301991917133,0,0,4,2,1,2.0,2
1203,33-35,Male,Metro,Salaried_Private,60k-80k,0,0,0,0,0,1,1,0,0,5-7_days,Outdoors,0,1,1,0,0,1,0,1,Yes_occasional,2002,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,Monthly_or_more,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,5,3,1,3,1,1,1,1,0,1,0,Prefers_3rd_party,2037,Maybe,Outdoor_Enthusiast,0,0,0,2002.0,7.602401335665818,0,2037.0,7.61972421378267,0,0,4,4,3,,1
1204,28-32,Male,Tier_3,Salaried_Private,20k-40k,1,1,1,1,0,0,1,1,0,3-4_days,Outdoors,0,1,1,1,1,0,0,0,Yes_influences_purchases,100,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,Every_2-3_months,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,4,5,2,2,0,1,0,1,1,0,1,Installed_rarely,138,No,Outdoor_Enthusiast,0,0,0,100.0,4.61512051684126,1,283.85,4.9344739331306915,0,1,3,2,2,2.0,0
1205,33-35,Male,Tier_1,Student,20k-40k,1,0,0,0,0,0,1,1,0,5-7_days,Outdoors,0,0,0,0,0,0,0,1,Yes_influences_purchases,3678,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,Every_2-3_months,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,4,5,4,4,1,0,1,1,1,0,1,Uses_regularly,6086,Yes,Serious_Athlete,0,0,0,3678.0,8.210396255104774,0,6086.0,8.713910628493924,0,0,4,2,3,2.0,2
1206,23-27,Male,Metro,Freelancer,20k-40k,1,0,1,1,0,1,1,1,0,5-7_days,Commercial_gym,0,1,1,0,0,0,0,0,Yes_occasional,3829,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,Every_6_months,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,3,5,2,3,1,0,1,1,1,0,1,Installed_rarely,5132,Maybe,Serious_Athlete,0,0,0,3829.0,8.250620082174692,0,5132.0,8.543445562560303,1,1,2,2,3,,1
1207,18-22,Male,Tier_1,Salaried_Private,40k-60k,1,1,1,0,0,0,0,0,0,3-4_days,Commercial_gym,0,0,0,0,0,1,0,0,Yes_occasional,1051,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,Yearly,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,2,3,2,5,0,0,1,0,0,0,0,Installed_rarely,1329,No,Fashion_First,0,0,0,1051.0,6.9584483932976555,0,1329.0,7.1929342212158,0,0,1,3,2,1.0,0
